page,level,name_zh,name_en,poisoning_chapter19,accidental,intentional_self_harm,undetermined_intent,treatment_adverse_effect
1698,1,酸(液体),acid (liquid),T54.2,X49.-,X69.-,Y19.-,
1698,2,烟雾,fumes,T59.8,X47.-,X67.-,Y17.-,
1698,1,氧化物,oxide,T41.0,X44.-,X64.-,Y14.-,Y48.0
1698,1,乙醚醑剂,ether spirit,T46.3,X44.-,X64.-,Y14.-,Y52.3
1698,0,亚硝基二甲胺,Nitrosodimethylamine,T65.3,X49.-,X69.-,Y19.-,
1698,0,亚硝脲氮芥-现译名,Karmustine,T45.1,X44.-,X64.-,Y14.-,
1698,0,亚叶酸[甲酰四氢叶酸],Folinic acid,T45.8,X44.-,X64.-,Y14.-,Y44.1
1698,0,亚叶酸钙(叶酸拮抗药，解毒药),Citrovorum (factor),T45.8,X44.-,X64.-,Y14.-,Y44.1
1698,0,亚乙基-又称,Ethylidene,,,,,
1698,0,亚油酸,Linoleic acid,T46.6,X44.-,X64.-,Y14.-,Y52.6
1698,0,咽喉药NEC,Throat drugNEC,T49.6,X44.-,X64.-,Y14.-,Y56.6
1698,0,胭脂虫,Cochineal,T65.6,X49.-,X69.-,Y19.-,
1699,0,烟 NEC,Smoke NEC,T59.8,X47.-,X67.-,Y17.-,
1699,0,烟草NEC,Tobacco NEC,T65.2,X49.-,X69.-,Y19.-,
1699,0,烟草(植物)(口嚼的),Nicotiana (plant),T62.2,X49.-,X69.-,Y19.-,
1699,0,烟尘(产生自),Fumes (from),T59.9,X47.-,X67.-,Y17.-,
1699,1,氧化碳,carbon monoxide,T58,X47.-,X67.-,Y17.-,
1699,1,腐蚀性NEC,corrosive NEC,T59.8,X47.-,X67.-,Y17.-,
1699,1,焦炭(家庭用火炉、壁炉),coke (in domestic stoves,T58,X47.-,X67.-,Y17.-,
1699,2,金属——见金属，或特指的金属,"metal - see Metals, or the specified metal",,,,,
1699,1,木炭(家庭用),charcoal (domestic use),T58,X47.-,X67.-,Y17.-,
1699,2,铅——见铅,lead - see Lead,,,,,
1699,1,特指来源NEC的,specified source NEC,T59.9,X47.-,X67.-,Y17.-,
1699,2,乙醚——见乙醚,ether - see Ether,,,,,
1699,0,烟醇(血管扩张药),Nicotinyl alcohol,T46.7,X44.-,X64.-,Y14.-,Y52.7
1699,0,烟呋果糖(周围血管扩张药),Tetranicotinoyl fructose,T46.7,X44.-,X64.-,Y14.-,Y52.7
1699,0,烟卡酯(血管扩张药),Nicametate,T46.7,X44.-,X64.-,Y14.-,Y52.7
1699,0,烟酸(维生素类),"Niacin, Nicotinic acid",T46.7,X44.-,X64.-,Y14.-,Y52.7
1699,0,烟酸占替诺(周围血管扩张药),Xanthinol nicotinate,T46.7,X44.-,X64.-,Y14.-,Y52.7
1699,0,烟雾(二氧化硫),Smog,T59.1,X47.-,X67.-,Y17.-,
1699,0,烟酰胺[尼克酰胺](维生素类),"Niacinamide, Nicotinamide",T45.2,X44.-,X64.-,Y14.-,Y57.7
1699,0,烟酰二乙胺-现译名尼可刹米,Nikethamide,T50.7,X44.-,X64.-,Y14.-,Y50.0
1699,0,烟酰呋酯(血管扩张药),Thurfyl nicotinate,T46.7,X44.-,X64.-,Y14.-,Y52.7
1699,0,延通心-现译名卡波罗孟,Carbocromen,T46.3,X44.-,X64.-,Y14.-,Y52.3
1699,0,炎痛静-现译名苄达明,Benzydamine,T49.0,X44.-,X64.-,Y14.-,Y56.0
1699,0,盐-保留的盐(肾上腺)皮质素类,Salt-retaining,T50.0,X44.-,X64.-,Y14.-,Y54.0
1699,0,盐-替换药,Salt-replacing drug,T50.9,X44.-,X64.-,Y14.-,Y57.8
1699,0,盐代用品,Salt substitute,T50.9,X44.-,X64.-,Y14.-,Y57.8
1699,0,盐皮质类固醇,Mineralocorticosteroid,T50.0,X44.-,X64.-,Y14.-,Y54.0
1699,0,盐酸(液体),Hydrochloric acid (liquid),T54.2,X49.-,X69.-,Y19.-,
1699,1,药用(助消化药),medicinal (digestant),T47.5,X44.-,X64.-,Y14.-,Y53.5
1699,1,蒸气,vapor,T59.8,X47.-,X67.-,Y17.-,
1699,0,盐酸阿柔比星-现译名,Aclarubicin,T45.1,X44.-,X64.-,Y14.-,Y43.3
1699,0,盐酸匹西卡胺 - 现译名,Pilsicainide (hydrochloride),T46.2,X44.-,X64.-,Y14.-,Y52.2
1699,0,眼泪,Tear,,,,,
1699,1,气体[催泪气],gas,T59.3,X47.-,X67.-,Y17.-,
1699,1,溶液,solution,T49.5,X44.-,X64.-,Y14.-,Y56.5
1699,0,眼科用药 NEC,Ophthalmological drug NEC,T49.5,X44.-,X64.-,Y14.-,Y56.5
1699,0,眼药NEC,Eye drug NEC,T49.5,X44.-,X64.-,Y14.-,Y56.5
1699,0,羊毛脂(含水的),"Wool fat (hydrous),Lanolin",T49.3,X44.-,X64.-,Y14.-,Y56.5
1699,0,阳离子交换树脂,Cation exchange resin,T50.3,X44.-,X64.-,Y14.-,Y54.6
1700,0,洋地黄,Foxglove,T62.2,X49.-,X69.-,Y19.-,
1700,0,洋地黄(叶)(糖苷),Digitalis (leaf)(glycoside),T46.0,X44.-,X64.-,Y14.-,Y52.0
1700,1,毛花,lanata,T46.0,X44.-,X64.-,Y14.-,Y52.0
1700,1,紫花,purpurea,T46.0,X44.-,X64.-,Y14.-,Y52.0
1700,0,洋地黄毒苷(强心药),Digitoxin,T46.0,X44.-,X64.-,Y14.-,Y52.0
1700,0,洋地黄毒糖,Digitoxose,T46.0,X44.-,X64.-,Y14.-,Y52.0
1700,0,洋甘菊[白花母菊],"Camomile, Chamomile",T49.0,X44.-,X64.-,Y14.-,Y56.0
1700,0,氧,Oxygen,T41.5,X44.-,X64.-,Y14.-,Y48.5
1700,0,氧阿米替林(抗抑郁药),Amitriptylinoxide,T43.0,X41.-,X61.-,Y11.-,Y49.0
1700,0,氧芬胂[氨酚氧胂](抗感染药),Oxophenarsine,T37.3,X44.-,X64.-,Y14.-,Y41.3
1700,0,氧氟沙星[氟嗪酸](抗菌药),Ofloxacin,T36.8,X44.-,X64.-,Y14.-,Y40.8
1700,0,氧化钙 - 现译名 生石灰,Quicklime,T54.3,X49.-,X69.-,Y19.-,
1700,0,氧化剂NEC,Oxidizing agent NEC,T54.9,X49.-,X69.-,Y19.-,
1700,0,氧化镁糊剂-现译名苦土糊剂,Magnesia magma,T47.1,X44.-,X64.-,Y14.-,Y53.1
1700,0,氧化气体,Combustion gas,T58,X47.-,X67.-,Y17.-,
1700,0,氧化亚氮[笑气][一氧化二氮],Laughing gas,T41.0,X44.-,X64.-,Y14.-,Y48.0
1700,0,氧基聚明胶,Oxypolygelatin,T45.8,X44.-,X64.-,Y14.-,Y44.7
1700,0,氧甲吡嗪-现译名阿昔莫司,Acipimox,T46.6,X44.-,X64.-,Y14.-,Y52.6
1700,0,氧吗啡酮-现译名羟吗啡酮,Oxymorphone,T40.2,X42.-,X62.-,Y12.-,Y45.0
1700,0,氧米帕明[丙米嗪氧化物],Imipraminoxide,T43.0,X41.-,X61.-,Y11.-,Y49.0
1700,0,氧四环素-现译名土霉素,Oxytetracycline,T36.4,X44.-,X64.-,Y14.-,Y40.4
1700,0,氧托溴铵(抗胆碱药),Oxitropium bromide,T48.6,X44.-,X64.-,Y14.-,Y55.6
1700,0,氧烯洛尔(β受体阻滞药),Oxprenolol,T44.7,X43.-,X63.-,Y13.-,Y51.7
1700,0,氧雄龙,Oxandrolone,T38.7,X44.-,X64.-,Y14.-,Y42.7
1700,0,氧杂萘邻酮-现译名香豆素,Coumarin,T45.5,X44.-,X64.-,Y14.-,Y44.2
1700,0,药喇叭(泻药),Jalap,T47.2,X44.-,X64.-,Y14.-,Y53.2
1700,0,药物[药剂]NEC,"Medicament, Pharmaceutical",T50.9,X44.-,X64.-,Y14.-,Y57.9
1700,1,赋形剂NEC,excipient NEC,T50.9,X44.-,X64.-,Y14.-,Y57.4
1700,1,粘剂,viscous agent,T50.9,X44.-,X64.-,Y14.-,Y57.4
1700,1,添加剂NEC,adjunct NEC,T50.9,X44.-,X64.-,Y14.-,Y57.4
1700,1,甜料,sweetener,T50.9,X44.-,X64.-,Y14.-,Y57.4
1700,0,药用软皂-现译名肥皂,Soft soap,T55,X44.-,X64.-,Y14.-,Y53.4
1700,0,药用炭,"Charcoal, Carbo medicinalis",T47.6,X44.-,X64.-,Y14.-,Y53.6
1700,1,活化,activated,T47.6,X44.-,X64.-,Y14.-,Y53.6
1700,1,烟雾(一氧化碳),fumes (carbon monoxide),T58,X47.-,X67.-,Y17.-,
1700,2,工业用,industrial,T58,X47.-,X67.-,Y17.-,
1700,0,要素膳,Elemental diet,T50.9,X44.-,X64.-,Y14.-,Y57.8
1700,0,叶绿醌 - 现译名 维生素 K1,Phytomenadione,T45.7,X44.-,X64.-,Y14.-,Y44.3
1700,0,叶绿素,Chlorophyll,T50.9,X44.-,X64.-,Y14.-,Y57.4
1700,0,叶酸[蝶酰谷氨酸],Folic acid,T45.8,X44.-,X64.-,Y14.-,Y44.1
1700,1,伴有亚铁盐,with ferrous salt,T45.2,X44.-,X64.-,Y14.-,Y44.1
1700,1,拮抗剂,antagonist,T45.1,X44.-,X64.-,Y14.-,Y43.1
1701,0,液体,Liquid,,,,,
1701,1,石蜡,paraffin,T47.4,X44.-,X64.-,Y14.-,Y53.4
1701,1,物质NEC,substance NEC,T65.9,X49.-,X69.-,Y19.-,
1701,0,伊巴他滨(抗肿瘤药),Ibacitabine,T37.5,X44.-,X64.-,Y14.-,Y41.5
1701,0,伊达比星[去甲氧基柔红霉素],Idarubicin,T45.1,X44.-,X64.-,Y14.-,Y43.3
1701,0,伊维菌素[双氢除虫菌素],Ivermeetin,T37.4,X44.-,X64.-,Y14.-,
1701,0,伊拉地平(血管扩张药),Isradipine,T46.1,X44.-,X64.-,Y14.-,Y52.1
1701,0,伊洛前列素(前列腺素类),Iloprost,T46.7,X44.-,X64.-,Y14.-,Y52.7
1701,0,伊米配能 - 现译名 亚胺培南,Imipenem,T36.0,X44.-,X64.-,Y14.-,Y40.0
1701,0,伊普吲哚(抗偏头痛药),Iprindole,T43.0,X41.-,X61.-,Y11.-,Y49.0
1701,0,伊索昔康(消炎药),Isoxicam,T39.3,X40.-,X60.-,Y10.-,Y45.3
1701,0,伊文思蓝[偶氮蓝](诊断用药),Evans blue,T50.8,X44.-,X64.-,Y14.-,Y57.6
1701,0,依比青霉素- 现译名 依匹西林,Epicillin,T36.0,X44.-,X64.-,Y14.-,Y40.0
1701,0,依泊二醇(利尿剂),Epomediol,T50.9,X44.-,X64.-,Y14.-,Y57.1
1701,0,依地酸[乙二胺四乙酸],"EDTA, Ethylenediamine-",T50.6,X44.-,X64.-,Y14.-,Y57.2
1701,0,依地酸二钠,Disodium edetate,T50.6,X44.-,X64.-,Y14.-,Y57.2
1701,0,依地酸三钠,Trisodium hydrogen edetate,T50.6,X44.-,X64.-,Y14.-,Y57.2
1701,0,依地酸盐[维尔烯酸盐],Versenate,T50.6,X44.-,X64.-,Y14.-,Y57.2
1701,0,依度尿苷(抗病毒药),Edoxudine,T49.5,X44.-,X64.-,Y14.-,Y56.5
1701,0,依凡诺-现译名氨磺丁脲,Carbutamide,T38.3,X44.-,X64.-,Y14.-,Y42.3
1701,0,依氟鸟氨酸(抗原虫药),Eflornithine,T37.2,X44.-,X64.-,Y14.-,Y41.2
1701,0,依降钙素[益钙灵],Elcatonin,T50.9,X44.-,X64.-,Y14.-,Y54.7
1701,0,依克替脲(安定药),Ectylurea,T42.6,X41.-,X61.-,Y11.-,Y47.8
1701,0,依利醋铵(抗肿瘤药),Elliptinium acetate,T45.1,X44.-,X64.-,Y14.-,Y43.3
1701,0,依米氨酯[氨甲酸叔己酯],Emylcamate,T43.5,X41.-,X61.-,Y11.-,Y49.5
1701,0,依美溴铵(盐),Emepronium (salts),T44.3,X43.-,X63.-,Y13.-,Y51.3
1701,1,溴化物[依美溴铵](抗胆碱药),bromide,T44.3,X43.-,X63.-,Y13.-,Y51.3
1701,0,依米丁[吐根碱](抗阿米巴药),Emetine,T37.3,X44.-,X64.-,Y14.-,Y41.3
1701,0,依莫法宗(镇痛药),Emorfazone,T39.8,X40.-,X60.-,Y10.-,Y45.8
1701,0,依那普利[苯丁酯脯酸](降压药),Enalapril,T46.4,X44.-,X64.-,Y14.-,Y52.4
1701,0,依那普利拉(降压药),Enalaprilat,T46.4,X44.-,X64.-,Y14.-,Y52.4
1701,0,依诺肝素(钠)(抗凝药),Enoxaparin (sodium),T45.5,X44.-,X64.-,Y14.-,Y44.2
1701,0,依诺沙星[氟啶酸](抗菌药),Enoxacin,T36.8,X44.-,X64.-,Y14.-,Y40.8
1701,0,依诺他滨(抗肿瘤药),Enocitabine,T45.1,X44.-,X64.-,Y14.-,Y43.1
1701,0,依匹噻嗪(利尿剂),Epitizide,T50.2,X44.-,X64.-,Y14.-,Y54.3
1701,0,依匹西林[依比青霉素](抗生素),Epicillin,T36.0,X44.-,X64.-,Y14.-,Y40.0
1701,0,依普黄酮[异丙氧黄酮],Epirizole,T39.3,X40.-,X60.-,Y10.-,Y45.3
1701,0,(动物用蛋白同化药),Ipriflavone,T46.3,X44.-,X64.-,Y14.-,Y52.3
1701,0,依前列醇(前列腺素类),Eprazinone,T48.4,X44.-,X64.-,Y14.-,Y55.4
1701,0,依曲康唑(抗真菌药),Epoprostenol,T45.5,X44.-,X64.-,Y14.-,Y44.4
1701,0,依塞罗酯(降血脂药),Itraconazole,T37.8,X44.-,X64.-,Y14.-,Y41.8
1701,0,依色林- 现译名 毒扁豆碱,Etiroxate,T46.6,X44.-,X64.-,Y14.-,Y52.6
1701,0,依沙双酮(镇癫疯药),"Physostigmine, Eserine",T49.5,X44.-,X64.-,Y14.-,Y52.6
1701,0,依沙双酮（镇痛药）,Ethadione,T42.2,X41.-,X61.-,Y11.-,Y46.1
1702,0,依沙维林(解痉药),Ethaverine,T44.3,X43.-,X63.-,Y13.-,Y51.3
1702,0,依沙酰胺(抗真菌药),Exalamide,T49.0,X44.-,X64.-,Y14.-,Y56.0
1702,0,依沙吖啶(消毒防腐剂),Ethacridine,T49.0,X44.-,X64.-,Y14.-,Y56.0
1702,0,依索庚嗪[爱庚嗪](镇痛药),Ethoheptazine,T40.4,X42.-,X62.-,Y12.-,Y45.0
1702,0,依索唑胺(利尿剂),Ethoxzolamide,T50.2,X44.-,X64.-,Y14.-,Y54.2
1702,0,依他苯酮(抗心绞痛药),Etafenone,T46.3,X44.-,X64.-,Y14.-,Y52.3
1702,0,依他尼钠,Etacrynate sodium,T50.1,X44.-,X64.-,Y14.-,Y54.4
1702,0,依他尼酸[利尿酸],Etacrynic acid,T50.1,X44.-,X64.-,Y14.-,Y54.4
1702,0,依他佐辛(镇痛药),Eptazocine,T40.4,X42.-,X62.-,Y12.-,Y45.0
1702,0,依特柳酯(抗炎镇痛药),"Etersalate, Eterylate",T39.0,X40.-,,Y10.-,Y45.1
1702,0,依替福林(升压药),Etilefrine,T44.4,X43.-,X63.-,Y13.-,Y51.4
1702,0,依替福嗪[氯乙苯噁嗪](安定药),Etifoxine,T42.6,X41.-,X61.-,Y11.-,Y47.8
1702,0,依替卡因(局部麻醉药),Etidocaine,T41.3,X44.-,X64.-,Y14.-,Y48.3
1702,0,依替膦酸[羟乙磷酸](二钠盐),Etidronic acid,T50.9,X44.-,X64.-,Y14.-,Y54.7
1702,0,依替唑仑(安定药),Etizolam,T42.4,X41.-,X61.-,Y11.-,Y47.1
1702,0,依托贝特(降血脂药),Etofibrate,T46.6,X44.-,X64.-,Y14.-,Y52.6
1702,0,依托泊苷[鬼臼乙叉苷](抗肿瘤药),Etoposide,T45.1,X44.-,X64.-,Y14.-,Y43.3
1702,0,依托度酸(抗炎镇痛药),Etodolac,T39.3,X40.-,X60.-,Y10.-,Y45.3
1702,0,依托多林[托米多林](肌肉松弛药),Etomidoline,T44.3,X43.-,X63.-,Y13.-,Y51.3
1702,0,依托法胺(抗阿米巴药),Etofamide,T37.3,X44.-,X64.-,Y14.-,Y41.3
1702,0,依托格鲁(抗肿瘤药),Etoglucid,T45.1,X44.-,X64.-,Y14.-,Y43.3
1702,0,依托柳胺(抗炎镇痛药),Etosalamide,T39.0,X40.-,X60.-,Y10.-,Y45.1
1702,0,"依托咪酯(催眠药,麻醉药)",Etomidate,T41.1,X44.-,X64.-,Y14.-,Y48.1
1702,0,依托唑啉(利尿剂),Etozolin,T50.1,X44.-,X64.-,Y14.-,Y54.4
1702,0,依西司替巴脒(抗原虫药),Stilbamidine (isetionate),T37.3,X44.-,X64.-,Y14.-,Y41.3
1702,0,胰,Pancreatic,,,,,
1702,1,脱氧核糖核酸酶,dornase,T45.3,X44.-,X64.-,Y14.-,Y43.6
1702,1,消化分泌刺激剂,digestive secretion,T47.8,X44.-,X64.-,Y14.-,Y53.8
1702,0,胰蛋白酶(助消化药),Trypsin,T45.3,X44.-,X64.-,Y14.-,Y43.6
1702,0,胰岛素NEC,Insulin NEC,T38.3,X44.-,X64.-,Y14.-,Y42.3
1702,1,地法(降血糖药),defalan,T38.3,X44.-,X64.-,Y14.-,Y42.3
1702,1,缓慢作用,slow acting,T38.3,X44.-,X64.-,Y14.-,Y42.3
1702,1,精蛋白锌,protamine zinc,T38.3,X44.-,X64.-,Y14.-,Y42.3
1702,1,人,human,T38.3,X44.-,X64.-,Y14.-,Y42.3
1702,1,锌,zinc,,,,,
1702,2,混悬液(非晶形的),suspension (amorphous),T38.3,X44.-,X64.-,Y14.-,Y42.3
1702,2,精蛋白注射,protamine injection,T38.3,X44.-,X64.-,Y14.-,Y42.3
1702,1,中间体,intermediate acting,T38.3,X44.-,X64.-,Y14.-,Y42.3
1702,1,注射液，溶解的,"injection, soluble",T38.3,X44.-,X64.-,Y14.-,Y42.3
1702,2,二相性的,biphasic,T38.3,X44.-,X64.-,Y14.-,Y42.3
1702,0,胰酶制剂(助消化药),Pancreatin,T47.5,X44.-,X64.-,Y14.-,Y53.5
1702,0,胰泌素,Secretin,T50.8,X44.-,X64.-,Y14.-,Y57.6
1702,0,胰凝乳蛋白酶-现译名,Chymotrypsin,T45.3,X44.-,X64.-,Y14.-,Y43.6
1702,0,胰脂肪酶(助消化药),Pancrelipase,T47.5,X44.-,X64.-,Y14.-,Y53.5
1703,0,乙(基),Ethyl,,,,,
1703,1,(乙基)甲醇[丙醇],carbinol,T51.3,X45.-,X65.-,Y15.-,
1703,1,二氯胂(乙烷)(蒸气),dichloroarsine (vapor),T57.0,X49.-,X69.-,Y19.-,
1703,1,氨甲酸(乙酯)[乌拉坦],carbamate,T45.1,X44.-,X64.-,Y14.-,Y43.3
1703,1,胺吩噻嗪,aminophenothiazine,T43.3,X41.-,X61.-,Y11.-,Y49.3
1703,1,苯甲酸(乙酯),benzoate,T52.8,X46.-,X66.-,Y16.-,
1703,1,苯佐卡因,aminobenzoate,T41.3,X44.-,X64.-,Y14.-,Y48.3
1703,1,(乙)醇,alcohol,T51.0,X45.-,X65.-,Y15.-,
1703,1,醋酸(乙酯),acetate,T52.8,X46.-,X66.-,Y16.-,
1703,1,地布酸(乙酯),dibunate,T48.3,X44.-,X64.-,Y14.-,Y55.3
1703,1,碘醋酸(乙酯),iodoacetate,T59.3,X47.-,X67.-,Y17.-,
1703,1,甲酸(乙酯)NEC(溶剂),formate NEC (solvent),T52.0,X46.-,X66.-,Y16.-,
1703,1,氯氟草(乙酯),loflazepate,T42.4,X41.-,X61.-,Y11.-,Y47.1
1703,1,氯化(乙基)汞[升汞],mercuric chloride,T56.1,X49.-,X69.-,Y19.-,
1703,1,氯(乙烷)(麻醉用),chloride (anesthetic),T41.0,X44.-,X64.-,Y14.-,Y48.0
1703,2,局部,local,T49.4,X44.-,X64.-,Y14.-,Y56.4
1703,2,溶剂,solvent,T53.6,X46.-,X66.-,Y16.-,
1703,1,(乙)醚(另见乙醚),ether (see also Ether),T52.8,X46.-,X66.-,Y16.-,
1703,1,羟丁酸(乙酯)NEC(溶剂),oxybutyrate NEC (solvent),T52.8,X46.-,X66.-,Y16.-,
1703,1,(溶剂),hydroxyisobutyrate NEC (solvent),T52.8,X46.-,X66.-,Y16.-,
1703,1,醛(蒸气),aldehyde (vapor),T59.8,X47.-,X67.-,Y17.-,
1703,2,液体,liquid,T52.8,X46.-,X66.-,Y16.-,
1703,1,乳酸(乙酯)NEC(溶剂),lactate NEC (solvent),T52.8,X46.-,X66.-,Y16.-,
1703,1,双香豆(乙酯),biscoumacetate,T45.5,X44.-,X64.-,Y14.-,Y44.2
1703,1,碳酸(乙酯),carbonate,T52.8,X46.-,X66.-,Y16.-,
1703,1,延胡索酸(乙酯),fumarate,T49.4,X44.-,X64.-,Y14.-,Y56.4
1703,1,乙诺那林,noradrenaline,T48.6,X44.-,X64.-,Y14.-,Y55.6
1703,0,乙胺碘呋酮-现译名胺碘酮,Amiodarone,T46.2,X44.-,X64.-,Y14.-,Y52.2
1703,0,乙胺丁醇(抗结核药),"Etambutol, Ethambutol",T37.1,X44.-,X64.-,Y14.-,Y41.1
1703,0,乙胺嘧啶[息疟定][乙嘧啶],Pyrimethamine,T37.2,X44.-,X64.-,Y14.-,Y41.2
1703,1,伴有磺胺多辛,with sulfadoxine,T37.2,X44.-,X64.-,Y14.-,Y41.2
1703,0,乙胺嗪[二乙碳酰嗪],Diethylcarbamazine,T37.4,X44.-,X64.-,Y14.-,Y41.4
1703,0,乙胺太林-现译名溴甲胺太林,Methantheline,T44.3,X43.-,X63.-,Y13.-,Y51.3
1703,0,乙拌磷(杀虫药),Disulfoton,T60.0,X48.-,X68.-,Y18.-,
1703,0,乙苯托品(抗胆碱药),Etybenzatropine,T44.3,X43.-,X63.-,Y13.-,Y51.3
1703,0,乙苯妥英[乙妥英](镇癫疯药),Ethotoin,T42.0,X41.-,X61.-,Y11.-,Y46.2
1703,0,乙(基),Ethylidene,,,,,
1703,1,二氯[二氯乙烷]NEC,chloride NEC,T53.6,X46.-,X66.-,Y16.-,
1703,1,双香豆素(抗凝药),"dicoumarin, dicoumarol",T45.5,X44.-,X64.-,Y14.-,Y44.2
1703,1,双乙酸[乙二醇二醋酸酯],diacetate,T60.3,X48.-,X68.-,Y18.-,
1703,1,乙缩醛,diethyl ether,T52.0,X46.-,X66.-,Y16.-,
1703,0,乙叉双香豆素(抗凝药),Ethylidene dicoumarol,T45.5,X44.-,X64.-,Y14.-,Y44.2
1703,0,乙醇,Ethanol,T51.0,X45.-,X65.-,Y15.-,
1703,0,乙雌烯醇(雄激素，同化激素类),Ethylestrenol,T38.7,X44.-,X64.-,Y14.-,Y42.7
1704,0,乙二胺茶碱,Ethylenediamine,T48.6,X44.-,X64.-,Y14.-,Y55.6
1704,0,乙二胺四乙酸-现译名 依地酸,"EDTA, Ethylenediamine-",T50.6,X44.-,X64.-,Y14.-,Y57.2
1704,0,乙二胺四乙酸盐,Ethylenedinitrilotetraacetate,T50.6,X44.-,X64.-,Y14.-,Y57.2
1704,0,乙二醇(乙醚),Glycols (ether),T52.3,X46.-,X66.-,Y16.-,
1704,0,乙非君(升压药),Etafedrine,T48.6,X44.-,X64.-,Y14.-,Y55.6
1704,0,乙汞硫代水杨酸钠 - 现译名,Merthiolate,T49.0,X44.-,X64.-,Y14.-,Y56.0
1704,0,乙琥胺(镇癫疯药),Ethosuximide,T42.2,X41.-,X61.-,Y11.-,Y46.0
1704,0,乙磺舒(抗痛风药),Etebenecid,T50.4,X44.-,X64.-,Y14.-,Y54.8
1704,0,乙基对氯苯氧异丁酯,Ethylparachlorophenoxyi-,T46.6,X44.-,X64.-,Y14.-,Y52.6
1704,0,乙基吗啡(镇咳药),Ethylmorphine,T40.2,X42.-,X62.-,Y12.-,Y45.0
1704,0,乙基去甲肾上腺素[丁肾素],Ethylnorepinephrine,T48.6,X44.-,X64.-,Y14.-,Y55.6
1704,0,乙基紫苏霉素 - 现译名,Netilmicin,T36.5,X44.-,X64.-,Y14.-,Y40.5
1704,0,乙腈,Acetonitrile,T52.8,X46.-,X66.-,Y16.-,
1704,0,乙硫磷(杀虫药),Ethion,T60.0,X48.-,X68.-,Y18.-,
1704,0,乙硫锌(农用广谱杀菌药),Zineb,T60.0,X48.-,X68.-,Y18.-,
1704,0,乙硫异烟胺,Ethioniamide,T37.1,X44.-,X64.-,Y14.-,Y41.1
1704,0,乙氯维诺(镇静催眠药),Ethchlorvynol,T42.6,X41.-,X61.-,Y11.-,Y47.8
1704,0,乙吗芦丁(维生素类),Ethoxazorutoside,T46.9,X44.-,X64.-,Y14.-,Y52.9
1704,0,乙醚(蒸气),Ether (vapor),T41.0,X47.-,X67.-,Y17.-,Y48.0
1704,1,二乙烯(醚),divinyl,T41.0,X44.-,X64.-,Y14.-,Y48.0
1704,1,麻醉(醚),anesthetic,T41.0,X44.-,X64.-,Y14.-,Y48.0
1704,1,溶剂,solvent,T52.8,X46.-,X66.-,Y16.-,
1704,1,石油(醚) - 见 石油英,petroleum - see Ligroin,,,,,
1704,1,乙基(乙醚)(药用),ethyl (medicinal),T41.0,X44.-,X64.-,Y14.-,Y48.0
1704,2,非药用,nonmedicinal,T52.8,X46.-,X66.-,Y16.-,
1704,0,乙醚溶解性焦油蒸馏物,ESDT (ether-soluble,T49.1,X44.-,X64.-,Y14.-,Y56.1
1704,0,乙嘧啶-现译名 乙胺嘧啶,Pyrimethamine,T37.2,X44.-,X64.-,Y14.-,Y41.2
1704,0,乙内酰脲衍生物(治癫痈)NEC,Hydantoin derivative NEC,T42.0,X41.-,X61.-,Y11.-,Y46.2
1704,0,乙羟茶碱[羟乙茶碱](血管扩张药),Etofylline,T46.7,X44.-,X64.-,Y14.-,Y52.7
1704,1,益多酯,clofibrate,T46.6,X44.-,X64.-,Y14.-,Y52.6
1704,0,乙羟纤维素(药用辅料),Ethylhydroxycellulose,T47.4,X44.-,X64.-,Y14.-,Y53.4
1704,0,乙醛(蒸气),Acetaldehyde (vapor),T52.8,X46.-,X66.-,Y16.-,
1704,1,液体,liquid,T65.8,X49.-,X69.-,Y19.-,
1704,0,乙炔(气体),Acetylene (gas),T59.8,X47.-,X67.-,Y17.-,
1704,1,二氯(乙炔),dichloride,T53.6,X46.-,X66.-,Y16.-,
1704,1,四氯(乙炔),tetrachloride,T53.6,X46.-,X66.-,Y16.-,
1704,2,蒸气,vapor,T53.6,X46.-,X66.-,Y16.-,
1704,1,工业用,industrial,T59.8,X47.-,X67.-,Y17.-,
1704,0,乙乳胆胺萘二磺酸盐,Aclatonium napadisilate,T48.1,X44.-,X64.-,Y14.-,Y55.1
1704,0,乙噻嗪(利尿剂),Ethiazide,T50.2,X44.-,X64.-,Y14.-,Y54.3
1705,0,乙双苯丙胺(解痉药，抗胆碱药),Dipropyline,T48.2,X44.-,X64.-,Y14.-,Y55.2
1705,0,乙水杨胺(消炎镇痛药),Ethenzamide,T39.0,X40.-,X60.-,Y10.-,Y45.1
1705,0,乙酸甲酚脂,Cresyl acetate,T49.0,X44.-,X64.-,Y14.-,Y56.0
1705,0,乙酸氧肟酸- 现译名 醋羟胺酸,Acetohydroxamic acid,T50.9,X44.-,X64.-,Y14.-,Y43.5
1705,0,乙妥英 - 现译名 乙苯妥英,Ethotoin,T42.0,X41.-,X61.-,Y11.-,Y46.2
1705,0,乙烯(基),Vinyl,,,,,
1705,1,醋酸(乙烯酯),acetate,T65.8,X49.-,X69.-,Y19.-,
1705,1,氯(乙烯),chloride,T59.8,X47.-,X67.-,Y17.-,
1705,1,醚,ether,T41.0,X44.-,X64.-,Y14.-,Y48.0
1705,1,溴[溴代乙烯],bromide,T65.8,X47.-,X67.-,Y17.-,
1705,0,乙烯(气体),Ethylene (gas),T59.8,X47.-,X67.-,Y17.-,
